Date,Open,High,Low,Close,Adj Close,Volume
2011-10-11,42.330002,42.330002,42.330002,42.330002,34.962841,0
2011-10-12,42.750000,42.750000,42.750000,42.750000,35.309738,0
2011-10-13,42.630001,42.630001,42.630001,42.630001,35.210625,0
2011-10-14,43.369999,43.369999,43.369999,43.369999,35.821831,0
2011-10-17,42.529999,42.529999,42.529999,42.529999,35.128017,0
2011-10-18,43.400002,43.400002,43.400002,43.400002,35.846611,0
2011-10-19,42.860001,42.860001,42.860001,42.860001,35.400585,0
2011-10-20,43.060001,43.060001,43.060001,43.060001,35.565792,0
2011-10-21,43.869999,43.869999,43.869999,43.869999,36.234818,0
2011-10-24,44.430000,44.430000,44.430000,44.430000,36.697353,0
2011-10-25,43.540001,43.540001,43.540001,43.540001,35.962242,0
2011-10-26,44.000000,44.000000,44.000000,44.000000,36.342194,0
2011-10-27,45.520000,45.520000,45.520000,45.520000,37.597645,0
2011-10-28,45.529999,45.529999,45.529999,45.529999,37.605900,0
2011-10-31,44.410000,44.410000,44.410000,44.410000,36.680840,0
2011-11-01,43.169998,43.169998,43.169998,43.169998,35.656647,0
2011-11-02,43.869999,43.869999,43.869999,43.869999,36.234818,0
2011-11-03,44.700001,44.700001,44.700001,44.700001,36.920368,0
2011-11-04,44.419998,44.419998,44.419998,44.419998,36.689083,0
2011-11-07,44.700001,44.700001,44.700001,44.700001,36.920368,0
2011-11-08,45.250000,45.250000,45.250000,45.250000,37.374645,0
2011-11-09,43.599998,43.599998,43.599998,43.599998,36.011810,0
2011-11-10,43.980000,43.980000,43.980000,43.980000,36.325661,0
2011-11-11,44.840000,44.840000,44.840000,44.840000,37.035999,0
2011-11-14,44.410000,44.410000,44.410000,44.410000,36.680840,0
2011-11-15,44.630001,44.630001,44.630001,44.630001,36.862549,0
2011-11-16,43.900002,43.900002,43.900002,43.900002,36.259594,0
2011-11-17,43.169998,43.169998,43.169998,43.169998,35.656647,0
2011-11-18,43.150002,43.150002,43.150002,43.150002,35.640129,0
2011-11-21,42.349998,42.349998,42.349998,42.349998,34.979355,0
2011-11-22,42.180000,42.180000,42.180000,42.180000,34.838940,0
2011-11-23,41.250000,41.250000,41.250000,41.250000,34.070805,0
2011-11-25,41.139999,41.139999,41.139999,41.139999,33.979946,0
2011-11-28,42.349998,42.349998,42.349998,42.349998,34.979355,0
2011-11-29,42.459999,42.459999,42.459999,42.459999,35.070210,0
2011-11-30,44.310001,44.310001,44.310001,44.310001,36.598236,0
2011-12-01,44.220001,44.220001,44.220001,44.220001,36.523891,0
2011-12-02,44.220001,44.220001,44.220001,44.220001,36.523891,0
2011-12-05,44.669998,44.669998,44.669998,44.669998,36.895569,0
2011-12-06,44.720001,44.720001,44.720001,44.720001,36.936878,0
2011-12-07,44.830002,44.830002,44.830002,44.830002,37.027729,0
2011-12-08,43.880001,43.880001,43.880001,43.880001,36.243076,0
2011-12-09,44.619999,44.619999,44.619999,44.619999,36.854279,0
2011-12-12,43.959999,43.959999,43.959999,43.959999,36.309143,0
2011-12-13,43.580002,43.580002,43.580002,43.580002,35.995285,0
2011-12-14,43.090000,43.090000,43.090000,43.090000,35.590565,0
2011-12-15,43.240002,43.240002,43.240002,43.240002,35.714470,0
2011-12-16,43.119999,43.119999,43.119999,43.119999,35.827461,0
2011-12-19,42.619999,42.619999,42.619999,42.619999,35.412022,0
2011-12-20,43.889999,43.889999,43.889999,43.889999,36.467236,0
2011-12-21,43.980000,43.980000,43.980000,43.980000,36.542004,0
2011-12-22,44.349998,44.349998,44.349998,44.349998,36.849442,0
2011-12-23,44.759998,44.759998,44.759998,44.759998,37.190098,0
2011-12-27,44.759998,44.759998,44.759998,44.759998,37.190098,0
2011-12-28,44.209999,44.209999,44.209999,44.209999,36.733112,0
2011-12-29,44.689999,44.689999,44.689999,44.689999,37.131943,0
2011-12-30,44.500000,44.500000,44.500000,44.500000,36.974068,0
2012-01-03,45.189999,45.189999,45.189999,45.189999,37.547375,0
2012-01-04,45.200001,45.200001,45.200001,45.200001,37.555687,0
2012-01-05,45.340000,45.340000,45.340000,45.340000,37.672009,0
2012-01-06,45.240002,45.240002,45.240002,45.240002,37.588921,0
2012-01-09,45.340000,45.340000,45.340000,45.340000,37.672009,0
2012-01-10,45.750000,45.750000,45.750000,45.750000,38.012669,0
2012-01-11,45.759998,45.759998,45.759998,45.759998,38.020977,0
2012-01-12,45.869999,45.869999,45.869999,45.869999,38.112373,0
2012-01-13,45.650002,45.650002,45.650002,45.650002,37.929577,0
2012-01-17,45.810001,45.810001,45.810001,45.810001,38.062527,0
2012-01-18,46.320000,46.320000,46.320000,46.320000,38.486259,0
2012-01-19,46.549999,46.549999,46.549999,46.549999,38.677368,0
2012-01-20,46.590000,46.590000,46.590000,46.590000,38.710606,0
2012-01-23,46.610001,46.610001,46.610001,46.610001,38.727219,0
2012-01-24,46.560001,46.560001,46.560001,46.560001,38.685680,0
2012-01-25,46.970001,46.970001,46.970001,46.970001,39.026340,0
2012-01-26,46.700001,46.700001,46.700001,46.700001,38.802010,0
2012-01-27,46.630001,46.630001,46.630001,46.630001,38.743843,0
2012-01-30,46.509998,46.509998,46.509998,46.509998,38.644135,0
2012-01-31,46.490002,46.490002,46.490002,46.490002,38.627514,0
2012-02-01,46.910000,46.910000,46.910000,46.910000,38.976482,0
2012-02-02,46.970001,46.970001,46.970001,46.970001,39.026340,0
2012-02-03,47.660000,47.660000,47.660000,47.660000,39.599655,0
2012-02-06,47.639999,47.639999,47.639999,47.639999,39.583019,0
2012-02-07,47.740002,47.740002,47.740002,47.740002,39.666111,0
2012-02-08,47.860001,47.860001,47.860001,47.860001,39.765816,0
2012-02-09,47.930000,47.930000,47.930000,47.930000,39.823986,0
2012-02-10,47.599998,47.599998,47.599998,47.599998,39.549789,0
2012-02-13,47.930000,47.930000,47.930000,47.930000,39.823986,0
2012-02-14,47.900002,47.900002,47.900002,47.900002,39.799057,0
2012-02-15,47.660000,47.660000,47.660000,47.660000,39.599655,0
2012-02-16,48.189999,48.189999,48.189999,48.189999,40.040016,0
2012-02-17,48.299999,48.299999,48.299999,48.299999,40.131409,0
2012-02-21,48.340000,48.340000,48.340000,48.340000,40.164631,0
2012-02-22,48.180000,48.180000,48.180000,48.180000,40.031689,0
2012-02-23,48.389999,48.389999,48.389999,48.389999,40.206181,0
2012-02-24,48.480000,48.480000,48.480000,48.480000,40.280956,0
2012-02-27,48.549999,48.549999,48.549999,48.549999,40.339127,0
2012-02-28,48.720001,48.720001,48.720001,48.720001,40.480381,0
2012-02-29,48.500000,48.500000,48.500000,48.500000,40.297585,0
2012-03-01,48.799999,48.799999,48.799999,48.799999,40.546848,0
2012-03-02,48.650002,48.650002,48.650002,48.650002,40.422226,0
2012-03-05,48.459999,48.459999,48.459999,48.459999,40.264359,0
2012-03-06,47.720001,47.720001,47.720001,47.720001,39.649483,0
2012-03-07,48.060001,48.060001,48.060001,48.060001,39.931999,0
2012-03-08,48.540001,48.540001,48.540001,48.540001,40.330830,0
2012-03-09,48.709999,48.709999,48.709999,48.709999,40.472073,0
2012-03-12,48.720001,48.720001,48.720001,48.720001,40.480381,0
2012-03-13,49.619999,49.619999,49.619999,49.619999,41.228168,0
2012-03-14,49.570000,49.570000,49.570000,49.570000,41.186611,0
2012-03-15,49.860001,49.860001,49.860001,49.860001,41.427574,0
2012-03-16,49.919998,49.919998,49.919998,49.919998,41.477444,0
2012-03-19,50.119999,50.119999,50.119999,50.119999,41.643600,0
2012-03-20,49.970001,49.970001,49.970001,49.970001,41.518970,0
2012-03-21,49.880001,49.880001,49.880001,49.880001,41.444195,0
2012-03-22,49.520000,49.520000,49.520000,49.520000,41.145077,0
2012-03-23,49.680000,49.680000,49.680000,49.680000,41.278019,0
2012-03-26,50.369999,50.369999,50.369999,50.369999,41.851318,0
2012-03-27,50.230000,50.230000,50.230000,50.230000,41.734989,0
2012-03-28,49.990002,49.990002,49.990002,49.990002,41.535599,0
2012-03-29,49.910000,49.910000,49.910000,49.910000,41.469131,0
2012-03-30,50.099998,50.099998,50.099998,50.099998,41.626972,0
2012-04-02,50.470001,50.470001,50.470001,50.470001,41.934406,0
2012-04-03,50.290001,50.290001,50.290001,50.290001,41.784859,0
2012-04-04,49.590000,49.590000,49.590000,49.590000,41.356194,0
2012-04-05,49.570000,49.570000,49.570000,49.570000,41.339512,0
2012-04-09,49.009998,49.009998,49.009998,49.009998,40.872490,0
2012-04-10,48.180000,48.180000,48.180000,48.180000,40.180298,0
2012-04-11,48.540001,48.540001,48.540001,48.540001,40.480541,0
2012-04-12,49.209999,49.209999,49.209999,49.209999,41.039280,0
2012-04-13,48.599998,48.599998,48.599998,48.599998,40.530575,0
2012-04-16,48.570000,48.570000,48.570000,48.570000,40.505554,0
2012-04-17,49.320000,49.320000,49.320000,49.320000,41.131023,0
2012-04-18,49.119999,49.119999,49.119999,49.119999,40.964245,0
2012-04-19,48.840000,48.840000,48.840000,48.840000,40.730713,0
2012-04-20,48.900002,48.900002,48.900002,48.900002,40.780762,0
2012-04-23,48.490002,48.490002,48.490002,48.490002,40.438847,0
2012-04-24,48.660000,48.660000,48.660000,48.660000,40.580620,0
2012-04-25,49.330002,49.330002,49.330002,49.330002,41.139362,0
2012-04-26,49.669998,49.669998,49.669998,49.669998,41.422905,0
2012-04-27,49.790001,49.790001,49.790001,49.790001,41.522987,0
2012-04-30,49.599998,49.599998,49.599998,49.599998,41.364532,0
2012-05-01,49.880001,49.880001,49.880001,49.880001,41.598045,0
2012-05-02,49.759998,49.759998,49.759998,49.759998,41.497967,0
2012-05-03,49.380001,49.380001,49.380001,49.380001,41.181065,0
2012-05-04,48.590000,48.590000,48.590000,48.590000,40.522243,0
2012-05-07,48.610001,48.610001,48.610001,48.610001,40.538902,0
2012-05-08,48.400002,48.400002,48.400002,48.400002,40.363777,0
2012-05-09,48.090000,48.090000,48.090000,48.090000,40.105263,0
2012-05-10,48.230000,48.230000,48.230000,48.230000,40.222004,0
2012-05-11,48.070000,48.070000,48.070000,48.070000,40.088570,0
2012-05-14,47.540001,47.540001,47.540001,47.540001,39.646576,0
2012-05-15,47.279999,47.279999,47.279999,47.279999,39.429745,0
2012-05-16,47.090000,47.090000,47.090000,47.090000,39.271286,0
2012-05-17,46.380001,46.380001,46.380001,46.380001,38.679180,0
2012-05-18,46.040001,46.040001,46.040001,46.040001,38.395626,0
2012-05-21,46.779999,46.779999,46.779999,46.779999,39.012753,0
2012-05-22,46.799999,46.799999,46.799999,46.799999,39.029438,0
2012-05-23,46.880001,46.880001,46.880001,46.880001,39.096157,0
2012-05-24,46.959999,46.959999,46.959999,46.959999,39.162872,0
2012-05-25,46.849998,46.849998,46.849998,46.849998,39.071136,0
2012-05-29,47.380001,47.380001,47.380001,47.380001,39.513145,0
2012-05-30,46.709999,46.709999,46.709999,46.709999,38.954388,0
2012-05-31,46.610001,46.610001,46.610001,46.610001,38.870991,0
2012-06-01,45.470001,45.470001,45.470001,45.470001,37.920261,0
2012-06-04,45.470001,45.470001,45.470001,45.470001,37.920261,0
2012-06-05,45.740002,45.740002,45.740002,45.740002,38.145439,0
2012-06-06,46.799999,46.799999,46.799999,46.799999,39.029438,0
2012-06-07,46.799999,46.799999,46.799999,46.799999,39.029438,0
2012-06-08,47.180000,47.180000,47.180000,47.180000,39.346352,0
2012-06-11,46.590000,46.590000,46.590000,46.590000,38.854313,0
2012-06-12,47.130001,47.130001,47.130001,47.130001,39.304642,0
2012-06-13,46.820000,46.820000,46.820000,46.820000,39.046124,0
2012-06-14,47.330002,47.330002,47.330002,47.330002,39.471443,0
2012-06-15,47.810001,47.810001,47.810001,47.810001,39.871742,0
2012-06-18,47.889999,47.889999,47.889999,47.889999,39.938469,0
2012-06-19,48.349998,48.349998,48.349998,48.349998,40.322075,0
2012-06-20,48.279999,48.279999,48.279999,48.279999,40.263702,0
2012-06-21,47.209999,47.209999,47.209999,47.209999,39.371372,0
2012-06-22,47.549999,47.549999,47.549999,47.549999,39.654911,0
2012-06-25,46.790001,46.790001,46.790001,46.790001,39.021111,0
2012-06-26,47.020000,47.020000,47.020000,47.020000,39.212910,0
2012-06-27,47.450001,47.450001,47.450001,47.450001,39.571510,0
2012-06-28,47.349998,47.349998,47.349998,47.349998,39.488121,0
2012-06-29,48.529999,48.529999,48.529999,48.529999,40.472198,0
2012-07-02,48.660000,48.660000,48.660000,48.660000,40.580620,0
2012-07-03,48.970001,48.970001,48.970001,48.970001,40.839134,0
2012-07-05,48.740002,48.740002,48.740002,48.740002,40.647327,0
2012-07-06,48.009998,48.009998,48.009998,48.009998,40.276520,0
2012-07-09,47.930000,47.930000,47.930000,47.930000,40.209415,0
2012-07-10,47.540001,47.540001,47.540001,47.540001,39.882225,0
2012-07-11,47.549999,47.549999,47.549999,47.549999,39.890629,0
2012-07-12,47.310001,47.310001,47.310001,47.310001,39.689281,0
2012-07-13,48.090000,48.090000,48.090000,48.090000,40.343643,0
2012-07-16,47.980000,47.980000,47.980000,47.980000,40.251369,0
2012-07-17,48.340000,48.340000,48.340000,48.340000,40.553364,0
2012-07-18,48.669998,48.669998,48.669998,48.669998,40.830212,0
2012-07-19,48.810001,48.810001,48.810001,48.810001,40.947659,0
2012-07-20,48.320000,48.320000,48.320000,48.320000,40.536591,0
2012-07-23,47.889999,47.889999,47.889999,47.889999,40.175850,0
2012-07-24,47.450001,47.450001,47.450001,47.450001,39.806728,0
2012-07-25,47.439999,47.439999,47.439999,47.439999,39.798332,0
2012-07-26,48.230000,48.230000,48.230000,48.230000,40.461090,0
2012-07-27,49.150002,49.150002,49.150002,49.150002,41.232899,0
2012-07-30,49.130001,49.130001,49.130001,49.130001,41.216118,0
2012-07-31,48.919998,48.919998,48.919998,48.919998,41.039932,0
2012-08-01,48.779999,48.779999,48.779999,48.779999,40.922493,0
2012-08-02,48.419998,48.419998,48.419998,48.419998,40.620483,0
2012-08-03,49.349998,49.349998,49.349998,49.349998,41.400681,0
2012-08-06,49.459999,49.459999,49.459999,49.459999,41.492958,0
2012-08-07,49.720001,49.720001,49.720001,49.720001,41.711086,0
2012-08-08,49.759998,49.759998,49.759998,49.759998,41.744637,0
2012-08-09,49.810001,49.810001,49.810001,49.810001,41.786587,0
2012-08-10,49.919998,49.919998,49.919998,49.919998,41.878864,0
2012-08-13,49.860001,49.860001,49.860001,49.860001,41.828529,0
2012-08-14,49.869999,49.869999,49.869999,49.869999,41.836914,0
2012-08-15,49.939999,49.939999,49.939999,49.939999,41.895630,0
2012-08-16,50.299999,50.299999,50.299999,50.299999,42.197655,0
2012-08-17,50.389999,50.389999,50.389999,50.389999,42.273155,0
2012-08-20,50.389999,50.389999,50.389999,50.389999,42.273155,0
2012-08-21,50.220001,50.220001,50.220001,50.220001,42.130539,0
2012-08-22,50.230000,50.230000,50.230000,50.230000,42.138920,0
2012-08-23,49.830002,49.830002,49.830002,49.830002,41.803364,0
2012-08-24,50.160000,50.160000,50.160000,50.160000,42.080196,0
2012-08-27,50.130001,50.130001,50.130001,50.130001,42.055038,0
2012-08-28,50.090000,50.090000,50.090000,50.090000,42.021481,0
2012-08-29,50.150002,50.150002,50.150002,50.150002,42.071808,0
2012-08-30,49.759998,49.759998,49.759998,49.759998,41.744637,0
2012-08-31,50.020000,50.020000,50.020000,50.020000,41.962753,0
2012-09-04,49.959999,49.959999,49.959999,49.959999,41.912415,0
2012-09-05,49.919998,49.919998,49.919998,49.919998,41.878864,0
2012-09-06,50.950001,50.950001,50.950001,50.950001,42.742954,0
2012-09-07,51.160000,51.160000,51.160000,51.160000,42.919113,0
2012-09-10,50.840000,50.840000,50.840000,50.840000,42.650665,0
2012-09-11,51.000000,51.000000,51.000000,51.000000,42.784897,0
2012-09-12,51.130001,51.130001,51.130001,51.130001,42.893959,0
2012-09-13,51.959999,51.959999,51.959999,51.959999,43.590252,0
2012-09-14,52.169998,52.169998,52.169998,52.169998,43.766430,0
2012-09-17,52.009998,52.009998,52.009998,52.009998,43.632191,0
2012-09-18,51.939999,51.939999,51.939999,51.939999,43.573479,0
2012-09-19,52.009998,52.009998,52.009998,52.009998,43.632191,0
2012-09-20,51.990002,51.990002,51.990002,51.990002,43.615425,0
2012-09-21,51.980000,51.980000,51.980000,51.980000,43.607033,0
2012-09-24,51.869999,51.869999,51.869999,51.869999,43.514755,0
2012-09-25,51.330002,51.330002,51.330002,51.330002,43.061741,0
2012-09-26,51.040001,51.040001,51.040001,51.040001,42.818443,0
2012-09-27,51.540001,51.540001,51.540001,51.540001,43.237911,0
2012-09-28,51.310001,51.310001,51.310001,51.310001,43.044952,0
2012-10-01,51.450001,51.450001,51.450001,51.450001,43.162395,0
2012-10-02,51.500000,51.500000,51.500000,51.500000,43.204353,0
2012-10-03,51.689999,51.689999,51.689999,51.689999,43.363758,0
2012-10-04,52.070000,52.070000,52.070000,52.070000,43.682529,0
2012-10-05,51.779999,51.779999,51.779999,51.779999,43.675781,0
2012-10-08,51.610001,51.610001,51.610001,51.610001,43.532398,0
2012-10-09,51.099998,51.099998,51.099998,51.099998,43.102222,0
2012-10-10,50.779999,50.779999,50.779999,50.779999,42.832294,0
2012-10-11,50.799999,50.799999,50.799999,50.799999,42.849174,0
2012-10-12,50.650002,50.650002,50.650002,50.650002,42.722660,0
2012-10-15,51.060001,51.060001,51.060001,51.060001,43.068478,0
2012-10-16,51.590000,51.590000,51.590000,51.590000,43.515530,0
2012-10-17,51.810001,51.810001,51.810001,51.810001,43.701099,0
2012-10-18,51.680000,51.680000,51.680000,51.680000,43.591454,0
2012-10-19,50.820000,50.820000,50.820000,50.820000,42.866039,0
2012-10-22,50.849998,50.849998,50.849998,50.849998,42.891338,0
2012-10-23,50.110001,50.110001,50.110001,50.110001,42.267170,0
2012-10-24,49.959999,49.959999,49.959999,49.959999,42.140640,0
2012-10-25,50.110001,50.110001,50.110001,50.110001,42.267170,0
2012-10-26,50.070000,50.070000,50.070000,50.070000,42.233425,0
2012-10-31,50.090000,50.090000,50.090000,50.090000,42.250290,0
2012-11-01,50.639999,50.639999,50.639999,50.639999,42.714211,0
2012-11-02,50.160000,50.160000,50.160000,50.160000,42.309330,0
2012-11-05,50.279999,50.279999,50.279999,50.279999,42.410561,0
2012-11-06,50.680000,50.680000,50.680000,50.680000,42.747963,0
2012-11-07,49.520000,49.520000,49.520000,49.520000,41.769516,0
2012-11-08,48.919998,48.919998,48.919998,48.919998,41.263409,0
2012-11-09,49.000000,49.000000,49.000000,49.000000,41.330887,0
2012-11-12,49.009998,49.009998,49.009998,49.009998,41.339325,0
2012-11-13,48.830002,48.830002,48.830002,48.830002,41.187500,0
2012-11-14,48.169998,48.169998,48.169998,48.169998,40.630798,0
2012-11-15,48.099998,48.099998,48.099998,48.099998,40.571758,0
2012-11-16,48.330002,48.330002,48.330002,48.330002,40.765751,0
2012-11-19,49.299999,49.299999,49.299999,49.299999,41.583939,0
2012-11-20,49.330002,49.330002,49.330002,49.330002,41.609257,0
2012-11-21,49.450001,49.450001,49.450001,49.450001,41.710464,0
2012-11-23,50.099998,50.099998,50.099998,50.099998,42.258720,0
2012-11-26,50.000000,50.000000,50.000000,50.000000,42.174377,0
2012-11-27,49.740002,49.740002,49.740002,49.740002,41.955074,0
2012-11-28,50.150002,50.150002,50.150002,50.150002,42.300903,0
2012-11-29,50.369999,50.369999,50.369999,50.369999,42.486477,0
2012-11-30,50.380001,50.380001,50.380001,50.380001,42.494900,0
2012-12-03,50.139999,50.139999,50.139999,50.139999,42.292469,0
2012-12-04,50.060001,50.060001,50.060001,50.060001,42.224991,0
2012-12-05,50.150002,50.150002,50.150002,50.150002,42.300903,0
2012-12-06,50.330002,50.330002,50.330002,50.330002,42.452744,0
2012-12-07,50.480000,50.480000,50.480000,50.480000,42.579258,0
2012-12-10,50.500000,50.500000,50.500000,50.500000,42.596127,0
2012-12-11,50.830002,50.830002,50.830002,50.830002,42.874474,0
2012-12-12,50.860001,50.860001,50.860001,50.860001,42.899788,0
2012-12-13,50.560001,50.560001,50.560001,50.560001,42.646732,0
2012-12-14,50.000000,50.000000,50.000000,50.000000,42.464142,0
2012-12-17,50.599998,50.599998,50.599998,50.599998,42.973717,0
2012-12-18,51.180000,51.180000,51.180000,51.180000,43.466297,0
